:ID;author:string
6780105;A. E. Lang
6780120;H.-Bernhard Paul
6780119;Hans-Jörg Schek
6780121;Marc H. Scholl
6777828;Xindong Wu 0001
6780133;Josh C. Bongard
6780132;Zhenyu Lu
6780137;Wonhee Sull
6780138;Rangasami L. Kashyap
6780151;Lawrence V. Saxton
6779854;Vijay V. Raghavan 0001
6780170;Michel P. Féret
6780169;Eli Blevis
6780168;Michael A. Jenkins
6780171;Scott T. Leutenegger
6765125;David M. Nicol
6780186;Chuan-lin Wu
6780185;Seng-lai Heng
6780184;Nader Bagherzadeh
6780215;Chitta Baral
6780216;Jack Minker
6780245;Michel C. Desmarais
6777886;Jiming Liu 0001
6755191;Witold Litwin
6780255;Tore Risch
6778571;Ehud Gudes
6780288;Amnon Meisels
6780287;Gadi Solotorevsky
6754321;Riccardo Torlone
6757660;Luigi Palopoli
6780303;S. A. Guthrie
6780302;S. Manivannan
6780304;Wray L. Buntine
6777719;Ada Wai-Chee Fu
6777566;David Wai-Lok Cheung
6780309;Vincent T. Y. Ng
6780315;Tzi-cker Chiueh
6780316;Randy H. Katz
6768746;Chaitanya K. Baru
6780317;Sriram Padmanabhan
6780319;Marguerite C. Murphy
6780320;Doron Rotem
6780348;Shyi-Ming Chen
6780349;Jyh-Sheng Ke
6780350;Jin-Fu Chang
6779410;Sharma Chakravarthy
6780358;R. V. Nataraj
6780357;S. Selvan
6780375;Salvatore T. March
6780376;Sangkyu Rho
6780381;Piero Fraternali
6780387;Sam Toueg
6780410;Wenyu Lu
6780411;Sheng-Ke Yu
6780419;O. Deux
6780439;Uday R. Kulkarni
6780440;Richard G. Ramirez
6780441;Barbara Catania
6755636;Alberto Belussi
6761601;Arie Segev
6780456;Gerhard A. Schloss
6780458;Licia Sbattella
6755638;Mauro Negri
6755639;Giuseppe Pelagatti
6780468;Guy W. Mineau
6780469;Robert Godin
6780480;David B. Brown
6780479;William H. Deason
6780481;Kai-Hsiung Chang
6780482;James H. Cross
6780488;Carl S. Hartzman
6780489;Carolyn R. Watters
6780527;Kacem Zeroual
6780528;Pierre N. Robillard
6780529;Abdullah Uz Tansel
6780538;Minhwa Chung
6780540;Jukka Teuhola
6780541;M. Seetha Lakshmi
6778031;Harrick M. Vin
6780551;Stan Danforth
6780581;Margaret H. Eich
6780585;John-Yih Kuo
6770971;Jonathan Lee
6780602;Norman S. Matloff
6780601;Raymond Wai-Man Lo
6780609;Sha Guo
6780610;Wei Sun 0002
6780614;Christoph Kilger
6769670;Guido Moerkotte
6764084;Alfons Kemper
6779272;Georgios I. Papadimitriou
6780637;Michel Tueni
6780636;Xuejun Tong
6764584;Jianzhong Li
6780635;James S. K. Ang
6780639;Pasquale Rullo
6780638;Nicola Leone
6780653;Liehuey Lee
6780688;Kriengkrai Porkaew
6780686;Michael Ortega
6780687;Kaushik Chakrabarti
6778784;Yong Rui
6778941;Thomas S. Huang
6778906;Sharad Mehrotra
6780699;Masami Shishibori
6780698;Katsushi Morimoto
6780697;Jun-ichi Aoe
6780700;Ki-Hong Park
6780711;Lon-Chan Chu
6780712;Akiko N. Aizawa
6780710;Arthur Ieumwananonthachai
6780719;Arun N. Swami
6780728;Dario Maio
6780726;Alberto Caprara
6780727;Matteo Fischetti
6780737;Srinivasan Raghunathan
6780745;Giuseppe Di Battista
6780746;Maurizio Lenzerini
6780748;Edmund Ming-Kit Lai
6780747;Hon Wai Chun
6780762;Minoru Tanaka
6780761;Masahito Hirakawa
6780760;Kensaku Yamamoto
6780759;Kazuyuki Tsuda
6780763;Tadao Ichikawa
6780765;Michael Stonebraker
6780592;Wolfgang Nejdl
6772325;Gio Wiederhold
6780415;Yi Shang
6780779;Dmitry Korkin
6780778;Qingguo Wang
6779771;Wen-Chi Hou
6778818;Clement T. Yu
6780796;Hava T. Siegelmann
6771586;Ophir Frieder
6780805;Hyung Joon Kook
6780806;Gordon S. Novak
6777409;Deng Cai
6777673;Xiaofei He
6780823;Bugra Gedik
6780826;Padmaja Mavuluri
6770698;Nada Lavrac
6780838;Saso Dzeroski
6780417;Avigdor Gal
6767078;Vijay Varadharajan
6780851;Claudio Calvelli
6780856;Stephen E. Porvin
6780855;Jonathan I. Maletic
6780854;Robert G. Reynolds
6780858;Honesty C. Young
6755838;Lei Zhou
6779716;Kang G. Shin
6755723;Ouri Wolfson
6780860;Aya Ozeri
6780045;Sang Ho Lee
6780872;Goa Ji
6780879;Gerald A. Sullivan
6780900;Alessandro Ciampichetti
6780933;Wei-Tek Tsai
6780932;Thomas F. Keefe
6780945;Richard C. T. Lee
6780944;H. F. Lin
6780943;C. Y. Chen
6756551;Chin-Chen Chang 0001
6780946;Pai-Cheng Chu
6780079;Michael V. Mannino
6777482;Vijay S. Mookerjee
6764447;Farshad Fotouhi
6762470;Dan C. Marinescu
6778916;Andrew B. Whinston
6780987;Abhijit Chaudhary
6780518;Chuang Lin
6755269;Nicolas Spyratos
6755267;Dominique Laurent
6781007;Steve Lehar
6781008;David N. Kennedy
6781006;Andrew J. Worth
6781017;Apostol Natsev
6778201;Rajeev Rastogi
6781044;Qi Xuan
6781043;Yongxiang Xia
6781041;Jinyin Chen
6781040;Xinyi Chen
6781039;Lu Fan
6781038;Minghao Zhao
6781037;Chenbo Fu
6781042;Zhefu Wu
6781068;Alex Delis
6779599;Weiyi Meng
6780231;Naphtali Rishe
6757759;Wei Wang 0010
6781084;Joan Peckham
6781086;Steven A. Demurjian
6781085;Fred J. Maryanski
6781103;Martha Escobar-Molano
6781104;Doug Ierardi
6764693;Shahram Ghandeharizadeh
6778732;Christoph F. Eick
6781120;Paul Werstein
6781135;Vivek Bansal
6781134;K. Ravindran
6781138;Jack R. Adams-Webber
6781136;Kenneth M. Ford
6781139;Paul J. Chang
6781137;Frederick E. Petry
6781144;Minesh B. Amin
6781149;Andrea Neufeld
6769669;Peter C. Lockemann
6781148;Willi Gotthard
6781163;Martin F. van Bommel
6781164;Grant E. Weddell
6755345;Jan Paredaens
6781177;Peter Peelman
6781197;Christine Parent
6781196;Stefano Spaccapietra
6781198;Liangzhe Chen
6780434;Sorour E. Amiri
6779996;B. Aditya Prakash
6781096;S. K. Michael Wong
6780066;Pawan Lingras
6781199;Devendra Kumar
6781215;Olivia R. Liu Sheng
6781213;Forouzan Golshani
6781214;Rajiv Mehrotra
6777767;P. Bruce Berra
6781234;Stefen F. Lundstrom
6769293;Jerry C. Yan
6781235;Daniel D. Corkill
6781236;Takushi Tanaka
6777921;Ye-In Chang
6781256;David T. H. Ng
6781255;B. John Oommen
6781254;Robert P. Cheetham
6781264;Terry R. Payne
6781265;Peter Edwards
6781266;Claire L. Green
6781267;Marshall D. Brain
6781268;Alan L. Tharp
6781270;Gautam Bhargava
6781277;Martin Hardwick
6768282;David L. Spooner
6781328;Wu Wang
6781329;Jianhua Chen
6761136;Jonathan E. Cook
6781336;Benjamin G. Zorn
6761139;Alexander L. Wolf
6781343;Hiroshi Ishikawa 0004
6781344;Yasuo Yamane
6781345;Yoshio Izumida
6781346;Nobuaki Kawato
6781348;Walling R. Cyre
6779287;Jason Tsong-Li Wang
6781356;Karpjoo Jeong
6781357;Dennis E. Shasha
6781355;Kaizhong Zhang
6781367;S. Misbah Deen
6754028;Thomas Eiter
6781378;Marco Cadoli
6781392;Rakesh M. Verma
6781391;Peter J. Varman
6778443;Yang Wang 0007
6778444;Andrew K. C. Wong
6781410;Nandlal L. Sarda
6778896;Mukesh Singhal
6781468;Young-Gook Ra
6779025;Jia-Huai You
6779027;Li-Yan Yuan
6755721;Wang-Chien Lee
6781510;Himawan Gunadhi
6781527;Premkumar T. Devanbu
6781528;Arif Merchant
6781323;David J. DeWitt
6781530;Allan Bricker
6781531;Hui-I Hsiao
6781532;Rick Rasmussen
6781529;Donovan A. Schneider
6778779;Kenneth Salem
6781556;Paolino Di Felice
6781557;Ugo Madama
6781558;Zheng Lin
6781581;Vishweshwar V. Dixit
6781582;Mas Tsuchiya
6781587;Cyril S. Ku
6781588;Heung D. Kim
6781597;Xu Wu
6781604;Carl G. Looney
6781608;Ricardo R. Gudwin
6781609;Fernando A. C. Gomide
6781610;Márcio L. Andrade Netto
6781611;Maurício F. Magalhães
6781624;Christian Wagner 0001
6775420;Donald E. Brown
6781633;James J. Pomykalski
6781253;Thomas D. C. Little
6781252;Gulrukh Ahanger
6780192;Rafael M. Inigo
6781644;Jay I. Minnix
6781645;Eugene S. McVey
6754839;Dirk Van Gucht
6754584;Jan Van den Bussche
6781649;Marc Gyssens
6777688;Jorge Lobo 0001
6781660;Teruhiro Shimura
6781664;Antony Stamenas
6781663;Nikos Economou
6781676;Martin Gogolla
6781677;Stefan Conrad 0001
6781678;Grit Denker
6781680;Nikolaos Vlachantonis
6781679;Rudolf Herzig
6769302;John R. Bourne
6781697;Constantine D. Orogo
6781700;Arthur J. Brodersen
6781696;Hsi-Ho Liu
6781698;Glen C. Collins
6781699;N. Serdar Uckun
6779501;Daniel Barbará
6781701;Daryl Porter
6767282;Tharam S. Dillon
6781702;Xiao-Jia M. Zhou
6766832;Athman Bouguettaya
6781762;Jenn-Yang Tien
6781763;Wei-Pang Yang
6781764;Ann Linville
6781765;Leonard D. Shapiro
6781797;Eitetsu Oomoto
6781013;Katsumi Tanaka
6781821;Keith E. Humenik
6781820;A. B. Stephens
6777760;Yelena Yesha
6763493;Shian-Shyong Tseng
6760215;Tzung-Pei Hong
6781833;Keung-Chi Ng
6781832;Bruce Abramson
6781855;Daniel M. Dias
6781854;Hans-Ulrich Heiss
6778033;John F. Roddick
6781863;Thomas J. Richards
6781862;Noel G. Craske
6754781;Alfs T. Berztiss
6781865;James V. Hansen
6781866;Rayman D. Meservy
6781864;Eric L. Denna
6781872;Chia-Jung Chen
6781880;Khanh P. V. Doan
6781881;Kit Po Wong
6781885;T. V. Manoj
6781886;John Leena
6781887;Rajan B. Soney
6780207;Chin-Wan Chung
6781897;Kenneth E. McCloskey
6781946;Lars Bækgaard
6781948;Chen-Ching Liu
6781947;Gary W. Rosenwald
6781958;Sujatha Guru Swamy
6781959;Kaizheng Du
6758471;Ram Ramesh
6777780;Ram D. Gopal
6781965;Keh-Chang Guh
6781984;Michael Hirohama
6781983;Lawrence A. Rowe
6781991;Sudeshna Sarkar
6781095;Sujoy Ghose
6781093;P. P. Chakrabarti
6782060;Amit Basu
6782062;Cheng Hsu
6782061;Gilbert Babin
6782066;Louis-François Pau
6780975;David Hung-Chang Du
6782067;Sheau-Ru Tong
6782076;Tze-Yun Leong
6782075;Guoliang Li 0002
6754531;Louxin Zhang
6765162;Arantza Illarramendi
6765161;Alfredo Goñi
6782082;José Miguel Blanco
6782087;Varadharajan Sridhar
6782086;June Sung Park
6778626;Martin Erwig
6782108;Xue-Miao Lu
6782127;Yufeng F. Chen
6782130;Özden Gür-Ali
6780372;A. Prasad Sistla
6782145;Antonella Mecchia
6782146;Giuseppe Rossi
6782148;William L. Kuechler Jr.
6753946;Vijay K. Vaishnavi
6782147;Gary C. Buchanan
6782155;Luis Ramos
6772393;Ronald R. Yager
6782162;Yasuaki Nakamura
6782163;Shigeru Abe
6782164;Yutaka Ohsawa
6782165;Masao Sakauchi
6779007;Wei Ding 0003
6782202;Chung-Hsien Yu
6782204;Ping Chen 0001
6782203;Melissa Morabito
6782209;Charles W. Bachman
6755666;Takahiro Hara
6782213;Kaname Harumoto
6771250;Shojiro Nishio
6782214;Masahiko Tsukamoto
6782215;David Mutchler
6778098;Dennis McLeod
6771186;Qing Li 0001
6782236;William E. Spangler
6782245;Linda G. DeMichiel
6782250;John Jeffrey
6782266;Walt Scacchi
6782265;Peiwei Mi
6782271;Alessandro Artale
6782272;Francesca Cesarini
6782273;Eliseo Clementini
6782276;Paula Brito
6782277;S. J. Noronha
6782278;V. V. S. Sarma
6782280;Vincent Y. Lum
6782279;Jack S. Eddy Tan
6754536;Alexander Tuzhilin
6782293;Maria Rita Scalas
6777458;Claudio Sartori 0001
6782302;Rudy Setiono
6778059;Huan Liu 0001
6782303;Robert J. K. Jacob
6782304;Judith N. Froscher
6782326;Jooseok Park
6782334;Radek Vingralek
6782333;Junho Shim
6782337;Linda C. van der Gaag
6782336;Marek J. Druzdzel
6782346;Anne P. Massey
6782348;Robert M. MacGregor
6782347;Robert Neches
6782019;John Yen
6782351;Ron Sun
6777582;Kian-Lee Tan
6782353;Béchir el Ayeb
6782358;Michel Benaroch
6770961;Phillip C.-Y. Sheu
6782370;Song Bong Yoo
6782391;Zhimin Xu
6782390;Mankuan Michael Vai
6782392;Yue-Ming Huan
6781184;Shian-Hua Lin
6782409;Dan Frankowski
6782406;Vahid Mashayekhi
6782407;James A. Schnepf
6782408;Mark Claypool
6782418;Subrata Mazumdar
6782419;Aurel A. Lazar
6782426;Eliezer Levy
6782434;Sudhakar Yalamanchili
6782436;Brian Field
6782435;Taieb Znati
6782437;Manolis M. Tsangaris
6780857;Yannis E. Ioannidis
6778666;Bongki Moon
6762929;Joel H. Saltz
6782457;Suzanne M. Sharrock
6782456;Kurt Maly
6782455;Subbarao Ghanta
6782460;Walid R. Tout
6782462;Ruey-Long Liou
6782461;Suh-Yin Lee
6782465;Tao-Heng Yang
6782470;Roshan K. Thomas
6782471;Ravi S. Sandhu
6761603;J. Leon Zhao
6782480;Weidong Chen
6782491;Jonathan Y. Y. Lin
6782492;Wherly Hoffman
6782490;William Perrizo
6782500;Ghassan Z. Qadah
6782499;Ismail H. Toroslu
6777859;Barbara Pernici
6782507;Roberto Maiocchi
6782515;Panos J. Antsaklis
6782514;Kevin M. Passino
6782513;Michael A. Sartori
6782519;Chihping Wang
6782536;Amitava Dutta
6782537;Sabyasachi Mitra
6782558;Anil Kumar
6777583;Yufei Tao
6778013;Panos Kalnis
6755740;Gabriel Ghinita
6782583;Byung Suk Lee
6782590;L. Edwin McKenzie
6782589;Santiago Gomez
6777472;Richard T. Snodgrass
6782614;Peggy Israel
6782613;Tariq Samad
6782624;Magdi N. Kamel
6782623;David K. Hsiao
6782626;Dave D. Straube
6778004;M. Tamer Özsu
6782627;Trevor T. Moores
6755292;Udo Pletat
6782667;Christoph Beierle
6779561;Raymond T. Yeh
6780588;Xin Geng
6782677;Satoshi Tojo
6782700;Richard A. Floyd
6782512;Alain Pirotte 0001
6754648;Esteban Zimányi
6782703;Dominique Roelants
6782706;Noel Bryson
6782707;Ayodele Mobolurin
6754932;Ke Wang
6782710;Chien-Le Goh
6782720;Slawomir J. Marcinkowski
6779896;Arif Ghafoor
6765497;Mohsen Guizani
6782719;Pericles A. Mitkas
6782731;Derek L. Nazareth
6782738;Aryya Gangopadhyay
6782759;Betty H. C. Cheng
6782760;Jun-Jang Jeng
6782788;Zenon Protopapas
6777854;Flip Korn
6782786;Nikolaos Sidiropoulos
6782787;Eliot L. Siegel
6782801;Wen-Tsuen Chen
6782800;Ming-Yi Fang
6782802;Michael Hatzopoulos
6782210;Myra Spiliopoulou
6782803;Yannis Cotronis
6777855;Divesh Srivastava
6777985;Raghu Ramakrishnan
6778203;S. Sudarshan 0001
6777831;Timos K. Sellis
6779138;Alkis Simitsis
6781010;Panos Vassiliadis
6779516;S. Sitharama Iyengar
6782823;Peter Szczurko
6782822;Roland Soltysiak
6782820;Kai Finke
6782821;Matthias Jarke
6782851;R. Ramesh
6782856;Alex Lopez-Suarez
6782865;Johann Eder
6777448;Chengqi Zhang
6782871;Ruben Gamboa
6782872;Ravi Krishnamurthy
6779714;Shamim A. Naqvi
6782870;Danette Chimenti
6755504;Carlo Zaniolo
6779756;Nevzat Hurkan Balkir
6782874;Lei Sheng
6782873;Taekyong Lee
6782875;Tolga Bozkaya
6782885;Jun Wang 0002
6782884;Ying Tan
6780536;Raymond T. Ng
6779833;Frederick H. Lochovsky
6782939;Walter L. Hürsch
6782938;Roberto Zicari
6781154;Padhraic Smyth
6782944;Rodney M. Goodman
6782960;Frank Manola
6770034;Dimitrios Georgakopoulos
6782959;Mark F. Hornick
6782961;Edward A. Parrish
6782232;Yi Deng
6782995;Michael Pittarelli
6783011;Zue-An Chang
6783021;Boon Toh Low
6783022;H. C. Lui
6783023;A. H. Tan
6783024;H. H. Teh
6783007;Pinar Yolum
6783038;Nadin Kökciyan
6783039;Attilio Giordana
6783040;Lorenza Saitta
6783041;Filippo Brancadori
6783042;Davide De Marchi
6778948;David A. Bell
6783050;Arun K. Thakore
6783062;Michael D. Soo
6783082;Gruia-Catalin Roman
6783096;Lein Harn
6783097;David Huang
6783106;Jerry Place
6783107;Gi-Chul Yang
6781971;Vijay Kumar 0002
6783121;Kumar V. Vadaparty
6783123;Mildred L. G. Shaw
6783124;Sang Kyun Cha
6777942;Peter A. Ng
6783127;Gang Zhou
6783141;Edwin M. Knorr
6783162;Domenico Beneventano
6783163;Sonia Bergamaschi
6777457;Stefano Lodi
6783168;Heping Shang
6783169;T. H. Merrett
6783173;Subrata Ghosh
6778414;Peter Triantafillou
6783174;David J. Taylor
6779734;Wee Keong Ng
6779834;Sang Hyuk Son
6781304;Rasikan David
6783181;Albert Burger
6778099;Sumit Sarkar
6783183;Ishwar Murthy
6783199;Huang-Jen Chen
6783206;Timothy Arndt
6783210;Giovanni Guida
6762765;Giancarlo Mauri
6783216;Rajshekhar Sunderraman
6783215;Ken-Chih Liu
6783221;James S. Pyra
6783220;J. Spruce Riordon
6783219;Peter Bodorik
6783222;Hyuck Yoo
6783223;Stéphane Lafortune
6783233;Xiaogang Mao
6783232;Dihua Xi
6783231;Hong Ma 0001
6783234;B. Paul Jenq
6783236;Tom W. Keller
6783235;Brian C. Twichell
6783247;O. T. Satyanarayanan
6783259;Daniele Zingoni
6783258;Enrico Vicario
6783257;Alberto Del Bimbo
6783262;Andrew Fetterer
6755680;Sanjay Chawla
6755746;Chang-Tien Lu
6781898;Xuan Liu
6783263;Erkan Tin
6783264;Mahdi Abdelguerfi
6783265;Arun K. Sood
6764566;Susan V. Vrbsky
6783284;Adele E. Howe
6783291;Arding Hsu
6780958;Daniel P. Miranker
6783295;Bernie J. Lofaso
6755390;Maurizio Rafanelli
6783296;Fabrizio L. Ricci
6783328;Wladyslaw Homenda
6783342;David B. Kemp
6778878;Jian-Kang Wu
6780374;Bruno Ciciani
6779142;Qiang Yang 0001
6782083;Sinno Jialin Pan
6783371;Nabil I. Hachem
6781914;Joel L. Wolf
6782307;John Turek
6783391;Mysore Ramaswamy
6783392;Ye-Sho Chen
6783394;Richard J. Fateman
6769641;Patrick Martin 0001
6783402;Vinay Deshpande
6783412;Peretz Shoval
6783414;Philip K. Chan
6783415;Gregory Piatetsky-Shapiro
6783413;Christopher J. Matheus
6779542;Fei Wang 0001
6780234;Changshui Zhang
6757668;Tao Li 0001
6782496;C. Lee Giles
6783420;Christian W. Omlin
6783424;Andrea S. Hemerly
6783425;Antonio L. Furtado
6783426;Duen-Ren Liu
6783431;Ramin Yasdi
6770962;Won S. Lee
6783445;Eduardo B. Fernández
6783446;Haiyan Song
6783448;Lil Mohan
6783451;Carlo Vago
6783450;Dana S. Nau
6783452;Jeffrey R. Horowitz
6783455;Young Man Kim
6783456;Gaurav Patel
6783457;Joseph L. Hellerstein
6763362;Yannis Manolopoulos
6783462;Marek Rusinkiewicz
6770378;Amit P. Sheth
6783464;Amit Konar
6783465;Ajit K. Mandal
6783472;Anthony S. Maida
6757219;Minkoo Kim
6783482;Jia-Ling Lin
6783489;Chih-Chen Lin
6783497;Yandong Cai
6783500;Dong-Guk Shin
6783737;Peter D. Mosses
6783905;Gérard Assayag
6783904;Carlos Agón
6783903;Jean Bresson
6783837;Christopher Strachey
6783953;Christopher P. Wadsworth
6784267;Rui-Dong Chiang
6784268;Cho-Ming Lee
6784269;Chih-Yang Chen
6784266;Chun-Hao Chen
6784519;Michael Thines
6784518;Gerald Groh
6784517;Klaus-Peter Fähnrich
6784547;Abdessamad Ben Hamza
6784475;Jamal Bentahar
6768180;Wei Wan
6784563;Kristina Höök
6784655;Min Fang
6784656;Dazheng Feng
6784657;Haikun Li
6784654;Xiao Li
6784658;Jin-Qiao Wu
6784732;Xibei Yang
6784733;Xianzhong Zhou
6784729;Hengrong Ju
6784730;Huaxiong Li
6778887;Witold Pedrycz
6784731;Weiping Ding 0001
6781078;Yaxin Bi
6780578;Sally I. McClean
6784903;Terry J. Anderson
6785061;Abdulhamit Subasi
6785060;Ahnaf Rashik Hassan
6777693;Shitong Wang 0001
6785785;Xiaoqing Gu
6785786;Korris Fu-Lai Chung
6784323;Adrian Demaid
6784322;John Zucker
6762691;Lei Liu
6761394;Liang Hu
6786105;Jian Zhao
6786492;Bauke de Vries
6786491;Maciej A. Orzechowski
6786552;C. P. Ravikumar
6786044;Pericles Loucopoulos
6787422;Matilde Santos
6778815;Victoria López
6787421;César Guevara
6784387;Max Bramer
6788124;Doug Riecken
6784152;David Benyon
6785190;Henry Lieberman
6777816;Li Guo 0001
6777812;Peng Zhang 0001
6764432;Yanchun Zhang
6788442;Zhi Qiao
6779703;Jing He 0004
6779704;Guangyan Huang
6788605;Mingzhu Gu
6785734;Weiwei Ni
6788606;Xiao Chen
6757464;Nathalie Bonnardel
6788750;Petter Gottschalk
6788903;Ángel Navia-Vázquez
6788902;Roberto Díaz-Morales
6789155;Shu Zhao
6789156;Qing Cao
6789157;Jie Chen 0025
6789158;Yanping Zhang
6789159;Zhen Duan
6777548;Jie Tang 0001
6790248;Ali Emrouznejad
6789528;Kan Li
6790328;Fengjiao Chen
6789870;Tomasa Calvo
6789040;Elena Castiñeira
6789042;Susana Cubillo
6784709;Min-Yuan Cheng
6784710;Nhat-Duc Hoang
6790728;Vicente García
6790729;José Salvador Sánchez 0001
6790730;Ramón Alberto Mollineda
6754056;T. C. Edwin Cheng
6791167;Andy C. L. Yeung
6791166;L. C. F. Lai
6791720;Joseph Jay Williams
6791718;Eric Van Inwegen
6791716;Kim M. Kelly
6791714;Neil T. Heffernan
6791719;Xiaolu Xiong
6791717;Douglas Selent
6791715;Korinn S. Ostrow
6792243;Ahmed Hadj Kacem
6792241;Anis Kalboussi
6792240;Nizar Omheni
6792242;Omar Mazhoud
6793096;Asad Ali
6793097;Fawad Hussain
6793095;Muhammad Sajjad Ali Khan
6792334;Saleem Abdullah
6792336;Fazli Amin
6793423;Teresa M. Adams
6793576;S. Paramasivam
6793575;D. Susitra
6793711;Pradip Debnath
6790279;Bijan Davvaz
6793710;Nabanita Konwar
6792504;Muhammad Kamran Siddiqui
6793817;Jianzhang Wu
6793818;Jiabin Yuan
6793876;Fateme Zarei
6793875;Alireza Fakharzadeh J.
6793271;Vladik Kreinovich
6794092;Shambhu Shankar Bharti
6794093;Suneeta Agarwal
6779106;Manish Gupta
6793646;Zhenyuan Wang
6794047;Naomi Kochi
6770857;Teijiro Isokawa
6770856;Ferdinand Peper
6794495;Haruhiko Nishimura
6794494;Hiromi Kusamichi
6770859;Nobuyuki Matsui
6777997;Ling Huang
6794606;Xuhuan Xie
6794607;Yuxin Zhao 0001
6794608;Zhongrui Hu
6794618;Hai-Dong Yin
6794616;Fei Xu
6794617;Zhi-Yong Xing
6794687;Hatem Trabelsi
6794688;Abdelaziz Ouederni
6793639;Kamel Jemai
6789608;Maryam S. Mirian
6794790;Majid Nili Ahmadabadi
6785628;Babak Nadjar Araabi
6794791;Roland Siegwart
6794894;Mohammad Mursaleen
6792724;Yavuz Altin
6792657;Hifsi Altinok
6795475;Francisco Moo-Mena
6795476;Rafael Hernández-Ucán
6795477;Jorge Ríos-Martínez
6795478;Jorge R. Gomez-Montalvo
6795549;Mohammad Jalali Varnamkhasti
6795612;Euntai Kim
6795615;Xi-Ping Sun
6795764;José L. Verdegay
6792651;Ali Ebrahimnejad
6795774;Tazeem Ahmed Khan
6766485;Muhammad Aslam
6795775;Muhammad Naeem
6795783;Majid Yousefikhoshbakht
6795782;Arsalan Rahmani
6764648;Trong-Thua Huynh
6795820;Beongku An
6795819;Nguyen Van Toan
6781691;Xi-Zhao Wang
6793317;Rana Aamir Raza Ashfaq
6779666;Hao Ying
6784995;Guanrong Chen
6785541;Qiang Zhang 0010
6796002;Jinxian Zhao
6785092;Fanyong Meng 0001
6793950;Mumtaz Ali
6796210;Nguyen Dang Tien
6787277;Le Hoang Son
6793377;Irfan Deli
6787580;Wei Zhou 0002
6784161;Zeshui Xu
6768882;Jian Lin
6788849;Hsin-Hung Chen
6784104;Liang-Hsuan Chen
6797278;Ali Khaki-Sedigh
6797279;Yazdan Bavafa-Toosi
6797416;Kourosh Akbari
6792626;Alireza Abbasi
6792499;Mohammad-Reza Askari
6793444;Ehsan Rahmani
6797651;Ki Hong Kim
6797652;Hyun Jhin Lee
6793248;Seong Oun Hwang
6797935;Amar Nath Tiwari
6797933;Sudhir Agrawal
6797934;V. K. Giri
6792436;Akbar Rezaei
6796472;Saeed Mirvakili
6792837;Arsham Borumand Saeid
6798376;Roohallah Daneshpayeh
6784064;Rong Cheng
6785550;Weimin Ma
6796041;Hua Ke
6795741;Guang-Xin Gao
6795740;Yun-Zhi Liu
6784495;Zhi-Ping Fan
6798851;Changqin Quan
6766508;Yu Wang
6792403;Fuji Ren
6792461;Ekrem Savas
6793821;Edgar N. Sánchez
6799138;Victor Flores
6799224;Feyzan Arikan
6799341;Zhen-Feng Rui
6783971;Shu-Ping Wan
6789500;Deng-Feng Li
6794195;Madhumangal Pal
6785549;Bingzhen Sun
6799931;Conrad Sanderson
6799930;Dirk Eddelbuettel
6800264;M. Fekri
6800265;S. Hakam
6800266;Anne Ruiz-Gazen
6800263;H. Caussinus
6800318;Béatrice Laurent
6800317;Magali San Cristobal
6800316;Florian Rohart
6800556;Dong Hoon Lim
6800779;Zheng Su
6792669;Jiaqiao Hu
6800941;Tor Arne Øigård
6800940;Fred Godtliebsen
6801346;Dimitris Korobilis
6801615;Piercesare Secchi
6801614;Laura M. Sangalli
6801617;Valeria Vitelli
6801616;Simone Vantini
6801675;Paul E. Green 0002
6801024;Changha Hwang
6801023;Jooyong Shim
6801022;Insuk Sohn
6801025;Sujong Kim
6801026;Jae Won Lee
6801702;Haejune Oh
6801500;Sangyeol Lee
6800933;Dean M. Young
6801839;Dewi Rahardja
6801970;Shie-Yui Liong
6801968;Lucy Marshall
6801969;Mark Fielding
