:START_ID;:END_ID;pages:string;volume:string;year:int;Column1
475656;9046962;601-605;5;1993;475656
475742;9046962;179-185;7;1995;475742
475779;9046962;59-67;26;2014;475779
475892;9046962;26-30;5;1993;475892
475907;9046962;544-549;19;2007;475907
475939;9046962;811-819;24;2012;475939
476114;9046962;104-112;16;2004;476114
476189;9046963;53-61;129;2016;476189
476195;9046963;27-37;106;2015;476195
476305;9046963;105-116;85;2014;476305
476317;9046963;33-45;111;2016;476317
476361;9046963;121-129;128;2016;476361
476642;9046963;73-83;126;2016;476642
477023;9046964;377-412;21;2005;477023
477043;9046964;83-114;45;2018;477043
477185;9046964;188-200;27;2011;477185
477376;9046964;4-;21;2005;477376
477530;9046964;416-434;11;1995;477530
477577;9046964;459-474;22;2006;477577
477841;9046964;592;20;2004;477841
477947;9046964;79-109;51;2019;477947
477950;9046964;346-355;18;2002;477950
477959;9046964;35-46;12;1996;477959
478061;9046964;296-315;26;2010;478061
478087;9046964;80-95;5;1989;478087
478109;9046964;509-543;13;1997;478109
478149;9046964;1-19;32;2016;478149
478150;9046964;562-581;28;2012;478150
478326;9046965;54-61;6;2014;478326
478752;9046968;229-232;101;2013;478752
478802;9046968;157-183;72;2002;478802
478894;9046968;549-564;52;1993;478894
479242;9046968;257-262;90;2008;479242
479254;9046968;73-96;79;2005;479254
479306;9046968;419-436;57;1996;479306
479496;9046968;31-60;97;2011;479496
479518;9046968;683-704;100;2012;479518
479638;9046968;261-274;85;2007;479638
479739;9046968;455-486;104;2016;479739
479790;9046968;349-364;99;2011;479790
479857;9046968;291-317;44;1985;479857
479996;9046968;153-180;77;2004;479996
479997;9046968;23-32;55;1995;479997
480143;9046969;107-115;18;1975;480143
480157;9046969;287-290;16;1973;480157
480180;9046969;86-95;39;1996;480180
480213;9046969;26-29;34;1991;480213
480220;9046969;65-74;37;1994;480220
480224;9046969;34-39;35;1992;480224
480226;9046969;580-588;18;1975;480226
480231;9046969;81-88;52;2009;480231
480258;9046969;107-115;53;2010;480258
480309;9046969;403-412;17;1974;480309
480340;9046969;271-280;22;1979;480340
480341;9046969;802-808;15;1972;480341
480353;9046969;419-422;11;1968;480353
480360;9046969;637-647;28;1985;480360
480388;9046969;542-555;30;1987;480388
480389;9046969;973-993;28;1985;480389
480391;9046969;172-174;8;1965;480391
480392;9046969;85-98;35;1992;480392
480419;9046969;549-557;17;1974;480419
480437;9046969;184-192;22;1979;480437
480477;9046969;52-68;33;1990;480477
480482;9046969;576-580;12;1969;480482
480483;9046969;613-615;16;1973;480483
480503;9046969;676-687;23;1980;480503
480512;9046969;54-63;33;1990;480512
480518;9046969;101-109;54;2011;480518
480534;9046969;401-410;21;1978;480534
480558;9046969;58-64;39;1996;480558
480589;9046969;504-515;26;1983;480589
480691;9046969;280;5;1962;480691
480701;9046969;148-159;19;1976;480701
480707;9046969;370-372;16;1973;480707
480715;9046969;1193-1201;27;1984;480715
480794;9046969;628-634;15;1972;480794
480903;9046969;572-578;31;1988;480903
480904;9046969;27-30;38;1995;480904
480918;9046969;405-413;20;1977;480918
480933;9046969;29-38;35;1992;480933
480948;9046969;53-68;28;1985;480948
480992;9046969;26-28;35;1992;480992
480997;9046969;509-517;18;1975;480997
481089;9046969;613-620;18;1975;481089
481147;9046969;74-84;52;2009;481147
481170;9046969;377-387;13;1970;481170
481181;9046969;40-48;43;2000;481181
481182;9046969;90-100;55;2012;481182
481220;9046969;105-121;35;1992;481220
481222;9046969;90-100;38;1995;481222
481255;9046969;103-111;40;1997;481255
481318;9046969;482-488;32;1989;481318
481325;9046969;221-227;14;1971;481325
481353;9046969;617-627;14;1971;481353
481373;9046969;52-67;35;1992;481373
481381;9046969;32-34;58;2015;481381
481415;9046969;35-41;39;1996;481415
481419;9046969;40-47;34;1991;481419
481437;9046969;120-125;26;1983;481437
481442;9046969;239-245;32;1989;481442
481479;9046969;76-87;15;1972;481479
481486;9046969;297-298;24;1981;481486
481501;9046969;369-374;27;1984;481501
481554;9046969;264-265;13;1970;481554
481565;9046969;188-200;31;1988;481565
481570;9046969;445-449;17;1974;481570
481631;9046969;184-201;29;1986;481631
481663;9046969;218-220;18;1975;481663
481673;9046969;92-105;37;1994;481673
481686;9046969;300-312;31;1988;481686
481735;9046969;26-29;42;1999;481735
481765;9046969;171-179;23;1980;481765
481781;9046969;17-18;51;2008;481781
481801;9046969;50-63;34;1991;481801
481818;9046969;66-77;36;1993;481818
481823;9046969;874-878;20;1977;481823
481839;9046969;406-410;16;1973;481839
481842;9046969;63-69;17;1974;481842
481843;9046969;308-312;8;1965;481843
481899;9046969;70-80;33;1990;481899
481926;9046969;337-345;17;1974;481926
481931;9046969;99-109;33;1990;481931
481966;9046969;1143-1154;27;1984;481966
482004;9046969;280-281;12;1969;482004
482022;9046969;453-457;18;1975;482022
482110;9046969;395-404;19;1976;482110
482111;9046969;934-941;21;1978;482111
482114;9046969;38-44;11;1968;482114
482145;9046969;327;13;1970;482145
482186;9046969;348-352;31;1988;482186
482188;9046969;291-295;16;1973;482188
482222;9046969;446-457;31;1988;482222
482244;9046969;74-82;35;1992;482244
482272;9046969;484-487;25;1982;482272
482295;9046969;296-297;24;1981;482295
482320;9046969;90-101;35;1992;482320
482360;9046969;17-20;41;1998;482360
482540;9046969;382-401;31;1988;482540
482541;9046969;72-76;37;1994;482541
482546;9046969;523-532;28;1985;482546
482582;9046969;396-410;23;1980;482582
482598;9046969;66-81;35;1992;482598
482608;9046969;341-343;18;1975;482608
482609;9046969;343-351;19;1976;482609
482631;9046969;862-871;32;1989;482631
482709;9046969;780-790;14;1971;482709
482721;9046969;437-442;17;1974;482721
482736;9046969;385-396;20;1977;482736
482750;9046969;95-107;38;1995;482750
482762;9046969;994-1004;28;1985;482762
482792;9046969;75-86;33;1990;482792
482800;9046969;532-539;16;1973;482800
482810;9046969;191-198;15;1972;482810
482846;9046969;1116-1127;31;1988;482846
482875;9046969;246-260;25;1982;482875
482888;9046969;78-92;34;1991;482888
482906;9046969;63-72;21;1978;482906
482918;9046969;1045-1052;28;1985;482918
482995;9046969;945-947;26;1983;482995
482996;9046969;22-28;38;1995;482996
483006;9046969;238;4;1961;483006
483054;9046969;202-215;31;1988;483054
483064;9046969;1229-1239;29;1986;483064
483126;9046969;964-971;30;1987;483126
483129;9046969;739-747;25;1982;483129
483135;9046969;621-628;18;1975;483135
483177;9046969;49-63;34;1991;483177
483187;9046969;12;55;2012;483187
483199;9046969;202-208;28;1985;483199
483202;9046969;1268-1287;31;1988;483202
483208;9046969;162;34;1991;483208
483220;9046969;811-822;32;1989;483220
483249;9046969;829-833;24;1981;483249
483259;9046969;264-268;21;1978;483259
483271;9046969;402-415;29;1986;483271
483289;9046969;70-79;40;1997;483289
483312;9046969;868-877;26;1983;483312
483335;9046969;263-271;20;1977;483335
483337;9046969;1208-1218;31;1988;483337
483400;9046969;51-60;35;1992;483400
483425;9046969;623-628;26;1983;483425
483441;9046969;76-83;39;1996;483441
483453;9046969;62-75;30;1987;483453
483464;9046969;1030-1044;28;1985;483464
483469;9046969;26-30;34;1991;483469
483491;9046969;1098-1115;31;1988;483491
483503;9046969;670-674;20;1977;483503
483504;9046969;444-458;32;1989;483504
483514;9046969;422-426;13;1970;483514
483517;9046969;635-658;16;1973;483517
483525;9046969;77-87;40;1997;483525
483569;9046969;323-336;33;1990;483569
483587;9046969;42-44;54;2011;483587
483646;9046969;1048-1064;21;1978;483646
483659;9046969;18-20;58;2015;483659
483663;9046969;24-26;39;1996;483663
483680;9046969;18-28;37;1994;483680
483738;9046969;564-572;23;1980;483738
483745;9046969;341-346;11;1968;483745
483773;9046969;549-556;16;1973;483773
483784;9046969;311-317;18;1975;483784
483796;9046969;1040-1048;21;1978;483796
483832;9046969;67-83;34;1991;483832
483863;9046969;795-798;20;1977;483863
483866;9046969;80-93;34;1991;483866
483867;9046969;333-340;18;1975;483867
483896;9046969;1074-1081;26;1983;483896
483897;9046969;47-52;47;2004;483897
483899;9046969;424-436;22;1979;483899
483913;9046969;34-48;34;1991;483913
483931;9046969;9-17;24;1981;483931
484022;9046969;166-171;20;1977;484022
484047;9046969;103-112;34;1991;484047
484068;9046969;365-375;17;1974;484068
484105;9046969;1336-1342;28;1985;484105
484113;9046969;431-434;16;1973;484113
484140;9046969;358-368;27;1984;484140
484144;9046969;230-236;16;1973;484144
484169;9046969;30-33;34;1991;484169
484179;9046969;353-368;22;1979;484179
484209;9046969;350-353;20;1977;484209
484249;9046969;22-31;20;1977;484249
484255;9046969;298-318;32;1989;484255
484271;9046969;21-24;2;1959;484271
484284;9046969;520-540;30;1987;484284
484298;9046969;61-70;35;1992;484298
484299;9046969;666-677;21;1978;484299
484317;9046969;135-143;15;1972;484317
484319;9046969;1110-1120;32;1989;484319
484365;9046969;120;44;2001;484365
484379;9046969;27-33;33;1990;484379
484400;9046969;110-120;34;1991;484400
484469;9046969;911-926;25;1982;484469
484474;9046969;22-33;28;1985;484474
484476;9046969;584-595;20;1977;484476
484480;9046969;113-116;9;1966;484480
484484;9046969;434-436;17;1974;484484
484507;9046969;613-641;21;1978;484507
484528;9046969;35-37;11;1968;484528
484560;9046969;437-453;19;1976;484560
484569;9046969;36-38;54;2011;484569
484576;9046969;802-810;32;1989;484576
484628;9046969;373-381;20;1977;484628
484659;9046969;141-144;52;2009;484659
484694;9046969;260;10;1967;484694
484708;9046969;7;59;2016;484708
484727;9046969;113-126;19;1976;484727
484743;9046969;656-660;12;1969;484743
484836;9046969;323-333;11;1968;484836
484867;9046969;21-22;2;1959;484867
484877;9046969;57-58;38;1995;484877
484892;9046969;575-582;17;1974;484892
484933;9046969;831-832;25;1982;484933
484942;9046969;63-65;40;1997;484942
484959;9046969;832-840;20;1977;484959
484970;9046969;70-77;40;1997;484970
484980;9046969;1439-1455;32;1989;484980
484999;9046969;26-29;41;1998;484999
485003;9046969;382-384;20;1977;485003
485005;9046969;30-44;34;1991;485005
485058;9046969;551-557;18;1975;485058
485096;9046969;409-415;19;1976;485096
485109;9046969;556-563;27;1984;485109
485143;9046969;841-850;20;1977;485143
485160;9046969;78-87;20;1977;485160
485167;9046969;120-;60;2017;485167
485180;9046969;15-20;14;1971;485180
485192;9046969;33-37;19;1976;485192
485209;9046969;40-51;34;1991;485209
485223;9046969;280-294;21;1978;485223
485228;9046969;528-539;18;1975;485228
485244;9046969;993-999;21;1978;485244
485252;9046969;988-994;32;1989;485252
485282;9046969;591-603;16;1973;485282
485302;9046969;634-642;19;1976;485302
485387;9046969;315-322;20;1977;485387
485389;9046969;72-82;53;2010;485389
485451;9046969;5;42;1999;485451
485459;9046969;74-85;34;1991;485459
485503;9046969;568-579;18;1975;485503
485509;9046969;4-11;29;1986;485509
485524;9046969;23-28;19;1976;485524
485525;9046969;58-64;57;2014;485525
485547;9046969;465-476;22;1979;485547
485558;9046969;816-819;31;1988;485558
485597;9046969;107-109;13;1970;485597
485600;9046969;58-64;38;1995;485600
485611;9046969;125-141;33;1990;485611
485622;9046969;119;18;1975;485622
485638;9046969;30-32;45;2002;485638
485651;9046969;23-28;26;1983;485651
485669;9046969;461-471;19;1976;485669
485679;9046969;762-772;20;1977;485679
485712;9046969;904-920;28;1985;485712
485776;9046969;39-58;34;1991;485776
485779;9046969;785-793;26;1983;485779
485791;9046969;1424-1437;31;1988;485791
485795;9046969;606-611;22;1979;485795
485834;9046969;8-9;56;2013;485834
485846;9046969;311-321;33;1990;485846
485848;9046969;251-264;17;1974;485848
485860;9046969;166-178;41;1998;485860
485876;9046969;77;36;1993;485876
485884;9046969;683-696;18;1975;485884
485904;9046969;5;57;2014;485904
485912;9046969;22-29;37;1994;485912
485925;9046969;878-882;20;1977;485925
485996;9046969;558-565;21;1978;485996
486001;9046969;50-62;37;1994;486001
486013;9046969;703-710;23;1980;486013
486023;9046969;17-19;23;1980;486023
486038;9046969;84-95;19;1976;486038
486052;9046969;245-254;20;1977;486052
486059;9046969;253-263;18;1975;486059
486061;9046969;18-21;37;1994;486061
486076;9046969;521-532;24;1981;486076
486100;9046969;750-759;16;1973;486100
486128;9046969;320-329;32;1989;486128
486185;9046969;101-102;41;1998;486185
486217;9046969;312-321;28;1985;486217
486232;9046969;65-68;39;1996;486232
486243;9046969;342;10;1967;486243
486271;9046969;346;5;1962;486271
486284;9046969;956-963;30;1987;486284
486287;9046969;806-811;20;1977;486287
486305;9046969;540-548;16;1973;486305
486346;9046969;46-58;34;1991;486346
486372;9046969;624-633;19;1976;486372
486373;9046969;357-358;15;1972;486373
486400;9046969;958-966;21;1978;486400
486422;9046969;527-531;16;1973;486422
486452;9046969;65-74;38;1995;486452
486459;9046969;182;4;1961;486459
486472;9046969;648-656;29;1986;486472
486478;9046969;612-616;28;1985;486478
486481;9046969;41-43;54;2011;486481
486492;9046969;310-321;24;1981;486492
486496;9046969;314-326;19;1976;486496
486507;9046969;8;57;2014;486507
486535;9046969;93-111;35;1992;486535
486536;9046969;384-387;27;1984;486536
486570;9046969;289-299;28;1985;486570
486634;9046969;5;50;2007;486634
486689;9046969;337-342;25;1982;486689
486778;9046969;75-90;35;1992;486778
486805;9046969;512-513;12;1969;486805
486809;9046969;260-261;20;1977;486809
486827;9046969;667-668;14;1971;486827
486842;9046969;1036-1047;30;1987;486842
486888;9046969;4-6;2;1959;486888
486980;9046969;1029-1035;30;1987;486980
487003;9046969;530-531;17;1974;487003
487009;9046969;344-347;20;1977;487009
487014;9046969;414-427;31;1988;487014
487064;9046969;522-526;14;1971;487064
487094;9046969;15-21;16;1973;487094
487127;9046969;524-544;29;1986;487127
487130;9046969;42-52;27;1984;487130
487139;9046969;80-88;28;1985;487139
487141;9046969;522-528;23;1980;487141
487150;9046969;470;17;1974;487150
487159;9046969;278-288;17;1974;487159
487214;9046969;97-104;52;2009;487214
487259;9046969;115-123;22;1979;487259
487276;9046969;153-165;20;1977;487276
487280;9046969;493-499;21;1978;487280
487342;9046969;59-62;40;1997;487342
487344;9046969;76-82;37;1994;487344
487392;9046969;330-331;18;1975;487392
487414;9046969;975-987;32;1989;487414
487440;9046969;523;6;1963;487440
487452;9046969;71-81;35;1992;487452
487479;9046969;38-48;41;1998;487479
487488;9046969;82-85;45;2002;487488
487514;9046969;71-75;42;1999;487514
487541;9046969;42-48;39;1996;487541
487543;9046969;419-429;26;1983;487543
487546;9046969;820-835;31;1988;487546
487561;9046969;921-932;28;1985;487561
487575;9046969;157-165;41;1998;487575
487620;9046969;647-654;20;1977;487620
487647;9046969;274-287;31;1988;487647
487692;9046969;66-72;40;1997;487692
487695;9046969;412;9;1966;487695
487705;9046969;836-852;31;1988;487705
487720;9046969;372-378;16;1973;487720
487733;9046969;106-127;35;1992;487733
487734;9046969;34-49;34;1991;487734
487741;9046969;579-585;31;1988;487741
487749;9046969;376-385;21;1978;487749
487769;9046969;891-905;15;1972;487769
487840;9046969;126-142;37;1994;487840
487855;9046969;579-583;24;1981;487855
487856;9046969;139-143;21;1978;487856
487873;9046969;23-25;54;2011;487873
487875;9046969;685-690;17;1974;487875
487885;9046969;112-123;35;1992;487885
487887;9046969;621-626;30;1987;487887
487921;9046969;243-250;19;1976;487921
487986;9046969;63-67;19;1976;487986
487994;9046969;308-318;14;1971;487994
488067;9046969;39-44;38;1995;488067
488136;9046969;1022-1036;26;1983;488136
488152;9046969;80-91;37;1994;488152
488192;9046969;48-56;43;2000;488192
488218;9046969;21-25;14;1971;488218
488219;9046969;822-823;20;1977;488219
488221;9046969;232-236;21;1978;488221
488246;9046969;563-573;24;1981;488246
488270;9046969;107-115;52;2009;488270
488271;9046969;668-676;33;1990;488271
488289;9046969;566-574;17;1974;488289
488309;9046969;64-79;34;1991;488309
488321;9046969;564-576;20;1977;488321
488332;9046969;1044-1050;29;1986;488332
488344;9046969;272-279;6;1963;488344
488362;9046969;64-77;34;1991;488362
488366;9046969;54-61;60;2017;488366
488373;9046969;625-634;25;1982;488373
488376;9046969;128-132;52;2009;488376
488378;9046969;617-623;19;1976;488378
488388;9046969;557-567;18;1975;488388
488413;9046969;56-61;46;2003;488413
488441;9046969;449-459;33;1990;488441
488450;9046969;86-98;39;1996;488450
488545;9046969;1053-1058;15;1972;488545
488546;9046969;8-9;52;2009;488546
488553;9046969;345-350;17;1974;488553
488624;9046969;247-253;16;1973;488624
488662;9046969;73-75;40;1997;488662
488679;9046969;775-776;14;1971;488679
488702;9046969;63-71;40;1997;488702
488724;9046969;385-391;21;1978;488724
488733;9046969;446-452;25;1982;488733
488751;9046969;69-82;16;1973;488751
488764;9046969;20-23;23;1980;488764
488782;9046969;680-693;26;1983;488782
488790;9046969;23-26;47;2004;488790
488864;9046969;584-593;23;1980;488864
488938;9046969;33-43;41;1998;488938
488958;9046969;11-13;43;2000;488958
488979;9046969;56-63;35;1992;488979
489009;9046969;72-80;40;1997;489009
489053;9046969;737-749;21;1978;489053
489064;9046969;27-47;35;1992;489064
489069;9046969;1134-1142;27;1984;489069
489075;9046969;14;50;2007;489075
489111;9046969;128-134;26;1983;489111
489153;9046969;1213-1228;29;1986;489153
489164;9046969;794-801;32;1989;489164
489182;9046969;103-115;38;1995;489182
489221;9046969;52-59;56;2013;489221
489237;9046969;108-120;35;1992;489237
489245;9046969;453-478;25;1982;489245
489262;9046969;50-57;37;1994;489262
489272;9046969;852-860;32;1989;489272
489279;9046969;198-206;24;1981;489279
489280;9046969;94-101;37;1994;489280
489284;9046969;368-375;22;1979;489284
489315;9046969;527-537;14;1971;489315
489327;9046969;1192-1201;31;1988;489327
489386;9046969;96-103;22;1979;489386
489399;9046969;905-910;25;1982;489399
489467;9046969;94-109;34;1991;489467
489472;9046969;126-139;33;1990;489472
489481;9046969;412-418;24;1981;489481
489498;9046969;118-131;23;1980;489498
489505;9046969;196-202;26;1983;489505
489563;9046969;56-58;40;1997;489563
489571;9046969;318-322;18;1975;489571
489607;9046969;39-41;38;1995;489607
489655;9046969;29-31;53;2010;489655
489669;9046969;777-779;14;1971;489669
489682;9046969;51-57;39;1996;489682
489702;9046969;974-980;15;1972;489702
489716;9046969;832-843;26;1983;489716
489717;9046969;593;21;1978;489717
489744;9046969;388-402;17;1974;489744
489767;9046969;495-508;18;1975;489767
489786;9046969;320-330;29;1986;489786
489798;9046969;55-64;35;1992;489798
